Group Name,Item Name,Dropdown Name,Key,Value,Type,Data
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面六个文件夹,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Hide
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{7d83ee9b-2244-4e70-b1f5-5393042af1e4}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{f42ee2d3-909f-4907-8871-4c22fc0bf756}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{0ddd015d-b06c-45d5-8c4c-f59713854639}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{35286a68-3c57-41a1-bbb1-0eae73d76c95}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{a0c69a99-21c8-4671-8703-7934162fcf1d}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#隐藏此电脑中视频、图片、文档、下载、音乐、桌面、3D对象七个文件夹（by 、Cloud.）,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\FolderDescriptions\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}\PropertyBag,ThisPCPolicy,REG_SZ,Show
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,EditionID,REG_SZ,EducationN
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_LOCAL_MACHINE\SOFTWARE\Microsoft\Windows NT\CurrentVersion,EditionID,REG_SZ,Education
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_CURRENT_USER\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,0
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_CURRENT_USER\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,0
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_CURRENT_USER\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,1
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_USERS\DEFAULT\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,0
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_USERS\DEFAULT\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,0
#Explorer,#*隐藏桌面右下角教育版水印,Current/Default,HKEY_USERS\DEFAULT\Control Panel\Desktop,PaintDesktopVersion,REG_DWORD,1
#Explorer,#收起资源管理器功能区（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Ribbon,MinimizedStateTabletModeOff,REG_DWORD,1
#Explorer,#收起资源管理器功能区（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Ribbon,MinimizedStateTabletModeOff,REG_DWORD,1
#Explorer,#收起资源管理器功能区（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Ribbon,MinimizedStateTabletModeOff,REG_DWORD,0
#Explorer,#收起资源管理器功能区（by Rambin）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Ribbon,MinimizedStateTabletModeOff,REG_DWORD,1
#Explorer,#收起资源管理器功能区（by Rambin）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Ribbon,MinimizedStateTabletModeOff,REG_DWORD,0
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,1
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,1
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_CURRENT_USER\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,0
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,1
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,1
#Explorer,#禁止自动播放（by Rambin）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\AutoplayHandlers,DisableAutoplay,REG_DWORD,0
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,1
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,1
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,0
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,1
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,1
#Explorer,#在单独的进程中打开文件夹窗口（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,SeparateProcess,REG_DWORD,0
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,1
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,1
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,0
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,1
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,1
#Explorer,#始终显示菜单栏（by 一叶微风TM）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\Advanced,AlwaysShowMenus,REG_DWORD,0
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,1
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,1
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_CURRENT_USER\Software\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,0
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,1
#Explorer,#资源管理器窗口最小化时显示完整路径（by 原罪）,Current/Default,HKEY_USERS\DEFAULT\SOFTWARE\Microsoft\Windows\CurrentVersion\Explorer\CabinetState,FullPath,REG_DWORD,1
